Asset_ID,Machine_Model,Location,Vibration,Temperature,Pressure,Flow_Rate,Operating_Hours,Health_Status,Remaining_Useful_Life_Hours,Fault_Type
PUMP_0438,Titan-X3,Offshore-Platform-A,3.39,104.0,141.6,242.2,5472,Critical,359,Overheating
PUMP_0724,Atlas-7,CPF-1,2.48,59.8,140.5,253.1,17609,Normal,6301,Normal
PUMP_0796,Hydra-500,Onshore-Terminal-1,6.2,62.5,133.1,241.6,2669,Warning,2097,Coupling Failure
PUMP_0632,Hydra-500,CPF-1,3.26,65.9,124.3,215.4,26589,Critical,567,Seal Failure
PUMP_0638,Hydra-500,CPF-1,3.74,102.4,144.5,241.8,11662,Critical,431,Overheating
PUMP_0411,Atlas-7,Offshore-Platform-B,2.37,59.5,144.5,248.4,335,Normal,8902,Normal
PUMP_0049,Titan-X2,Onshore-Terminal-2,4.83,59.6,136.3,245.3,22742,Normal,2766,Coupling Failure
PUMP_0147,Atlas-7,Offshore-Platform-A,2.88,85.4,135.0,213.4,20909,Warning,2030,Motor Failure
PUMP_0640,Titan-X3,Onshore-Terminal-1,4.36,58.2,129.0,217.8,11894,Warning,1609,Suction Blockage
PUMP_0281,Hydra-500,Onshore-Terminal-1,4.51,59.8,135.2,217.9,20462,Warning,2471,Impeller Damage
PUMP_0399,Hydra-500,Offshore-Platform-B,4.49,72.3,143.3,248.0,1230,Warning,2471,Lubrication Failure
PUMP_0154,Hydra-500,Onshore-Terminal-2,1.49,55.6,144.2,249.6,1987,Normal,6851,Normal
PUMP_0336,Titan-X3,Offshore-Platform-A,5.14,67.5,148.6,248.4,4744,Warning,1837,Lubrication Failure
PUMP_0071,Titan-X2,Offshore-Platform-A,4.93,66.2,152.2,235.6,15109,Warning,703,Valve Malfunction
PUMP_0561,Nova-P,Onshore-Terminal-1,2.95,75.6,132.2,237.7,11691,Normal,4386,Motor Failure
PUMP_0678,Atlas-7,Onshore-Terminal-1,5.06,75.0,148.1,243.7,10088,Warning,1235,Lubrication Failure
PUMP_0411,Atlas-7,Offshore-Platform-B,4.2,58.8,137.4,235.9,8803,Normal,4342,Coupling Failure
PUMP_0120,Atlas-7,CPF-1,3.33,75.6,130.1,238.1,25954,Normal,3542,Motor Failure
PUMP_0529,Titan-X3,Offshore-Platform-A,3.04,84.7,124.9,215.8,14807,Warning,1716,Motor Failure
PUMP_0409,Titan-X3,Offshore-Platform-B,3.09,66.6,147.7,231.5,9912,Normal,4461,Discharge Blockage
PUMP_0772,Titan-X3,Offshore-Platform-B,2.49,58.9,142.8,250.0,5680,Normal,4543,Normal
PUMP_0697,Titan-X2,Onshore-Terminal-1,5.42,69.9,146.3,241.5,16026,Normal,3818,Shaft Misalignment
PUMP_0861,Titan-X3,Offshore-Platform-A,3.19,60.5,142.7,238.2,2224,Normal,3784,Valve Malfunction
PUMP_0437,Nova-P,Onshore-Terminal-1,2.94,65.8,144.5,250.3,25385,Normal,3727,Lubrication Failure
PUMP_0100,Atlas-7,Offshore-Platform-B,5.88,74.6,144.6,245.1,4055,Critical,335,Lubrication Failure
PUMP_0397,Atlas-7,Offshore-Platform-A,4.11,103.8,120.4,201.1,23211,Critical,347,Motor Failure
PUMP_0401,Titan-X3,Onshore-Terminal-1,4.53,65.9,145.8,251.2,26591,Normal,4216,Shaft Misalignment
PUMP_0366,Nova-P,CPF-1,8.79,69.6,148.9,239.5,18209,Critical,433,Shaft Misalignment
PUMP_0135,Titan-X2,CPF-1,3.17,65.3,165.2,224.0,25445,Warning,2277,Discharge Blockage
PUMP_0269,Titan-X2,Onshore-Terminal-2,3.06,62.9,140.5,251.5,25913,Normal,5952,Lubrication Failure
PUMP_0475,Titan-X2,Onshore-Terminal-2,6.18,72.5,148.0,247.1,1952,Warning,2012,Shaft Misalignment
PUMP_0067,Titan-X3,Onshore-Terminal-1,1.8,62.7,142.3,247.7,16486,Normal,7480,Normal
PUMP_0342,Hydra-500,Onshore-Terminal-1,2.15,59.0,149.4,241.5,18508,Normal,6419,Normal
PUMP_0232,Titan-X3,Onshore-Terminal-1,2.45,59.3,142.5,251.1,23656,Normal,7991,Normal
PUMP_0018,Atlas-7,Onshore-Terminal-1,3.14,61.4,136.8,243.2,16456,Normal,4490,Corrosion / Wear
PUMP_0168,Atlas-7,Onshore-Terminal-1,2.56,77.5,133.4,232.3,10305,Normal,3529,Motor Failure
PUMP_0189,Hydra-500,Onshore-Terminal-1,4.89,60.0,148.0,253.8,3328,Normal,4787,Rotor Imbalance
PUMP_0103,Titan-X3,Offshore-Platform-B,2.65,61.8,140.0,241.7,8328,Normal,3937,Seal Failure
PUMP_0659,Atlas-7,Onshore-Terminal-2,2.6,59.5,144.5,247.7,538,Normal,7916,Normal
PUMP_0244,Titan-X2,Onshore-Terminal-2,2.42,55.1,135.3,237.3,18555,Normal,5943,Suction Blockage
PUMP_0392,Atlas-7,Onshore-Terminal-2,2.12,58.2,147.8,254.7,7222,Normal,8482,Normal
PUMP_0070,Nova-P,CPF-1,5.89,70.6,143.4,248.5,17067,Warning,1629,Shaft Misalignment
PUMP_0247,Titan-X2,Offshore-Platform-B,2.25,60.8,147.0,252.1,971,Normal,6675,Normal
PUMP_0461,Titan-X2,CPF-1,3.04,66.4,148.5,247.5,4324,Normal,5479,Valve Malfunction
PUMP_0612,Nova-P,Offshore-Platform-A,1.49,58.2,147.2,248.9,8817,Normal,9000,Normal
PUMP_0463,Titan-X2,Offshore-Platform-A,1.83,53.8,146.3,245.8,7116,Normal,8757,Normal
PUMP_0291,Titan-X3,Offshore-Platform-B,3.33,60.5,135.8,238.4,22657,Normal,3576,Impeller Damage
PUMP_0221,Atlas-7,CPF-1,7.03,57.9,135.9,233.0,23296,Warning,836,Coupling Failure
PUMP_0113,Nova-P,Offshore-Platform-A,4.69,59.2,130.4,246.9,17460,Warning,1261,Corrosion / Wear
PUMP_0857,Hydra-500,Offshore-Platform-A,3.83,59.6,126.5,213.4,6361,Warning,1721,Suction Blockage
PUMP_0396,Titan-X3,Offshore-Platform-B,3.36,60.1,127.5,228.6,17527,Warning,2083,Suction Blockage
PUMP_0528,Atlas-7,Onshore-Terminal-2,4.09,62.6,123.4,215.4,16124,Warning,740,Suction Blockage
PUMP_0085,Titan-X2,Offshore-Platform-B,3.74,62.1,133.8,230.3,18612,Normal,2758,Suction Blockage
PUMP_0758,Hydra-500,Onshore-Terminal-2,3.17,60.2,151.4,241.8,7947,Normal,8857,Discharge Blockage
PUMP_0435,Nova-P,Offshore-Platform-B,2.62,56.7,146.5,246.3,3580,Normal,6636,Normal
PUMP_0568,Hydra-500,Offshore-Platform-A,3.5,63.0,139.9,248.6,18777,Warning,1907,Valve Malfunction
PUMP_0078,Hydra-500,Offshore-Platform-B,2.84,75.0,127.2,225.5,27803,Warning,2359,Motor Failure
PUMP_0484,Titan-X2,Onshore-Terminal-2,2.83,58.8,133.0,237.9,24187,Warning,2040,Seal Failure
PUMP_0234,Titan-X2,Onshore-Terminal-1,2.52,63.5,159.6,229.6,14346,Warning,1981,Discharge Blockage
PUMP_0241,Atlas-7,Onshore-Terminal-2,2.13,60.8,149.0,249.1,22321,Normal,7435,Normal
PUMP_0017,Nova-P,Offshore-Platform-B,5.61,63.3,135.4,248.2,17548,Warning,2486,Coupling Failure
PUMP_0443,Atlas-7,CPF-1,3.95,63.4,127.8,217.5,12555,Warning,843,Cavitation
PUMP_0565,Titan-X3,Onshore-Terminal-2,3.02,81.7,128.8,226.4,26429,Warning,1905,Motor Failure
PUMP_0097,Hydra-500,Offshore-Platform-B,3.06,61.2,145.4,244.2,24158,Warning,2089,Valve Malfunction
PUMP_0143,Hydra-500,Offshore-Platform-B,3.78,69.7,165.4,210.0,28597,Critical,586,Discharge Blockage
PUMP_0760,Titan-X2,Offshore-Platform-A,2.66,63.0,135.0,236.7,22321,Normal,4323,Seal Failure
PUMP_0322,Atlas-7,Offshore-Platform-B,3.88,59.4,143.4,243.2,18882,Warning,1733,Valve Malfunction
PUMP_0735,Hydra-500,Offshore-Platform-B,4.7,64.6,127.5,221.2,27780,Warning,1624,Impeller Damage
PUMP_0113,Nova-P,Offshore-Platform-A,2.5,59.3,145.1,251.7,7030,Normal,8796,Normal
PUMP_0620,Atlas-7,Offshore-Platform-B,3.06,60.1,148.1,249.8,1809,Normal,8456,Normal
PUMP_0756,Nova-P,Offshore-Platform-A,2.8,63.3,144.3,240.6,5386,Normal,5663,Discharge Blockage
PUMP_0465,Atlas-7,Offshore-Platform-B,3.84,62.9,138.3,246.7,12510,Warning,1995,Corrosion / Wear
PUMP_0372,Titan-X2,CPF-1,3.09,58.9,148.2,254.6,4223,Normal,7849,Normal
PUMP_0040,Titan-X2,Offshore-Platform-B,5.27,66.9,129.7,209.9,23845,Critical,268,Cavitation
PUMP_0221,Atlas-7,CPF-1,4.01,65.0,139.9,227.6,18755,Warning,2238,Cavitation
PUMP_0848,Atlas-7,Offshore-Platform-A,3.86,64.6,131.7,244.3,26124,Warning,2600,Corrosion / Wear
PUMP_0890,Hydra-500,Onshore-Terminal-1,3.13,67.9,162.6,210.8,28389,Warning,1118,Discharge Blockage
PUMP_0092,Titan-X3,Offshore-Platform-B,5.99,62.7,134.8,243.9,28298,Warning,609,Corrosion / Wear
PUMP_0841,Hydra-500,Offshore-Platform-B,3.88,64.2,133.7,215.1,23207,Warning,1158,Cavitation
PUMP_0342,Hydra-500,Onshore-Terminal-1,4.64,64.3,131.1,217.7,13046,Warning,1205,Cavitation
PUMP_0448,Titan-X3,Onshore-Terminal-1,3.21,101.3,127.4,213.5,2355,Warning,960,Motor Failure
PUMP_0368,Hydra-500,Offshore-Platform-A,2.62,65.3,145.5,241.6,16862,Normal,7410,Normal
PUMP_0391,Titan-X2,Offshore-Platform-A,4.86,70.7,143.0,247.7,8600,Warning,1951,Lubrication Failure
PUMP_0118,Atlas-7,Offshore-Platform-B,5.66,61.5,132.3,252.0,23787,Warning,2128,Coupling Failure
PUMP_0589,Titan-X3,CPF-1,1.94,60.1,142.8,239.3,13748,Normal,8985,Normal
PUMP_0872,Hydra-500,Offshore-Platform-A,2.53,71.8,135.0,239.1,10008,Normal,4364,Motor Failure
PUMP_0544,Atlas-7,Offshore-Platform-B,2.23,68.2,142.7,248.7,2832,Normal,6510,Impeller Damage
PUMP_0173,Titan-X2,Onshore-Terminal-1,2.51,61.2,144.9,244.8,10385,Normal,7633,Normal
PUMP_0724,Atlas-7,CPF-1,1.84,61.1,141.6,245.3,21276,Normal,7856,Normal
PUMP_0482,Titan-X3,Offshore-Platform-A,4.52,62.0,124.3,208.4,16352,Critical,485,Suction Blockage
PUMP_0396,Titan-X3,Offshore-Platform-B,2.6,64.0,146.2,252.9,2954,Normal,7997,Normal
PUMP_0760,Titan-X2,Offshore-Platform-A,4.13,64.0,129.6,225.5,22899,Warning,1638,Impeller Damage
PUMP_0697,Titan-X2,Onshore-Terminal-1,2.82,56.6,135.5,239.1,23289,Normal,3452,Seal Failure
PUMP_0790,Atlas-7,CPF-1,4.17,58.1,140.5,243.9,22752,Normal,4352,Coupling Failure
PUMP_0618,Hydra-500,CPF-1,2.74,58.6,144.6,245.4,26003,Normal,7522,Suction Blockage
PUMP_0245,Titan-X2,Offshore-Platform-A,3.25,55.1,126.1,211.3,23047,Warning,1603,Suction Blockage
PUMP_0301,Hydra-500,Onshore-Terminal-2,5.23,78.2,137.6,251.7,4385,Warning,1476,Lubrication Failure
PUMP_0164,Nova-P,Onshore-Terminal-1,1.74,66.7,145.5,246.9,18620,Normal,7434,Normal
PUMP_0664,Hydra-500,Onshore-Terminal-2,7.79,62.1,143.6,248.6,17931,Warning,1247,Rotor Imbalance
PUMP_0694,Titan-X3,CPF-1,3.05,57.2,145.0,248.4,12603,Normal,6359,Valve Malfunction
PUMP_0541,Titan-X2,Onshore-Terminal-1,3.78,60.4,148.9,256.4,22227,Warning,2600,Valve Malfunction
PUMP_0820,Titan-X3,Offshore-Platform-B,4.15,58.6,125.7,229.7,13825,Warning,2395,Suction Blockage
PUMP_0277,Nova-P,Offshore-Platform-A,2.85,54.2,143.3,243.7,18175,Normal,8687,Normal
PUMP_0847,Atlas-7,Onshore-Terminal-2,5.91,61.5,125.7,206.5,18326,Critical,395,Impeller Damage
PUMP_0459,Titan-X3,CPF-1,4.51,54.5,134.5,234.4,28164,Warning,1523,Impeller Damage
PUMP_0012,Titan-X3,CPF-1,4.04,66.0,143.9,244.6,30366,Normal,3653,Lubrication Failure
PUMP_0391,Titan-X2,Offshore-Platform-A,2.49,57.6,141.6,250.4,26797,Normal,7933,Normal
PUMP_0249,Titan-X2,Onshore-Terminal-1,5.34,49.9,146.1,240.3,21761,Critical,544,Valve Malfunction
PUMP_0101,Titan-X3,Onshore-Terminal-2,5.63,69.7,147.6,250.8,20394,Warning,2600,Bearing Failure
PUMP_0265,Titan-X3,Offshore-Platform-B,2.73,60.2,145.2,248.7,2363,Normal,8179,Suction Blockage
PUMP_0848,Atlas-7,Offshore-Platform-A,3.24,90.0,143.6,248.5,3884,Warning,1973,Overheating
PUMP_0497,Atlas-7,Onshore-Terminal-1,2.89,67.0,162.4,220.5,11257,Warning,1471,Discharge Blockage
PUMP_0417,Titan-X3,Onshore-Terminal-1,2.7,66.0,140.3,245.8,19890,Normal,6895,Motor Failure
PUMP_0655,Nova-P,Offshore-Platform-B,6.15,76.1,140.9,245.5,9668,Critical,514,Lubrication Failure
PUMP_0407,Nova-P,Offshore-Platform-A,3.05,58.8,137.0,240.0,19805,Normal,5194,Cavitation
PUMP_0550,Titan-X2,CPF-1,3.62,60.9,140.1,248.4,4209,Normal,4176,Valve Malfunction
PUMP_0157,Atlas-7,Offshore-Platform-B,5.01,57.8,133.7,239.2,21676,Warning,1530,Corrosion / Wear
PUMP_0505,Hydra-500,CPF-1,2.13,58.9,144.5,249.4,20684,Normal,6171,Normal
PUMP_0826,Atlas-7,Onshore-Terminal-1,5.39,59.2,134.6,243.2,33443,Warning,805,Corrosion / Wear
PUMP_0778,Atlas-7,Offshore-Platform-B,9.53,85.3,143.0,243.3,3391,Critical,226,Bearing Failure
PUMP_0708,Nova-P,Offshore-Platform-B,4.83,64.7,129.5,219.4,15619,Warning,813,Impeller Damage
PUMP_0105,Titan-X2,CPF-1,3.61,57.2,138.1,230.5,28344,Warning,2273,Impeller Damage
PUMP_0262,Atlas-7,Offshore-Platform-B,5.63,63.4,135.4,229.9,14896,Warning,958,Corrosion / Wear
PUMP_0672,Titan-X2,Offshore-Platform-A,3.5,102.9,121.2,207.6,26749,Critical,415,Motor Failure
PUMP_0132,Nova-P,CPF-1,5.34,63.8,120.5,216.9,26954,Critical,365,Impeller Damage
PUMP_0386,Atlas-7,CPF-1,1.65,62.1,150.0,246.0,21020,Normal,7104,Discharge Blockage
PUMP_0758,Hydra-500,Onshore-Terminal-2,7.52,70.1,143.8,250.8,20039,Warning,1326,Bearing Failure
PUMP_0803,Nova-P,Onshore-Terminal-1,3.49,58.7,138.4,233.2,12134,Normal,5274,Impeller Damage
PUMP_0669,Titan-X3,Onshore-Terminal-2,6.26,70.2,147.7,243.4,3942,Warning,1387,Bearing Failure
PUMP_0890,Hydra-500,Onshore-Terminal-1,3.43,94.2,144.0,239.9,19898,Warning,1555,Overheating
PUMP_0305,Nova-P,Onshore-Terminal-1,3.68,65.1,131.9,226.4,26716,Warning,2172,Cavitation
PUMP_0083,Atlas-7,Offshore-Platform-B,3.07,66.9,127.6,233.7,12002,Warning,1926,Seal Failure
PUMP_0642,Titan-X3,Offshore-Platform-A,4.65,57.9,146.0,243.9,7372,Normal,4209,Rotor Imbalance
PUMP_0344,Nova-P,Offshore-Platform-B,7.88,64.9,149.0,242.7,18473,Warning,1212,Rotor Imbalance
PUMP_0797,Titan-X3,Offshore-Platform-B,2.14,63.2,141.6,246.4,4890,Normal,8251,Normal
PUMP_0499,Titan-X3,CPF-1,1.93,58.3,141.7,243.5,25109,Normal,7797,Seal Failure
PUMP_0807,Nova-P,Onshore-Terminal-2,4.02,60.6,133.7,232.1,16708,Normal,3212,Impeller Damage
PUMP_0642,Titan-X3,Offshore-Platform-A,5.58,85.2,146.1,245.9,24712,Critical,514,Lubrication Failure
PUMP_0672,Titan-X2,Offshore-Platform-A,4.94,62.0,115.4,206.6,27652,Critical,382,Suction Blockage
PUMP_0345,Titan-X3,Onshore-Terminal-2,2.09,64.9,146.3,250.4,13541,Normal,8046,Normal
PUMP_0220,Titan-X3,Offshore-Platform-B,4.23,57.6,132.1,241.4,13816,Warning,2162,Corrosion / Wear
PUMP_0222,Nova-P,CPF-1,2.68,59.6,148.3,251.0,25264,Normal,9000,Normal
PUMP_0429,Atlas-7,Onshore-Terminal-1,3.94,61.6,132.7,229.3,556,Normal,3149,Suction Blockage
PUMP_0539,Nova-P,Offshore-Platform-A,2.38,58.3,143.1,249.6,24369,Normal,9000,Normal
PUMP_0279,Atlas-7,Offshore-Platform-A,2.74,62.3,142.3,245.1,22239,Normal,7626,Valve Malfunction
PUMP_0341,Titan-X2,Offshore-Platform-B,4.27,57.9,133.8,239.0,2814,Warning,1718,Corrosion / Wear
PUMP_0774,Titan-X2,Onshore-Terminal-1,4.31,61.6,136.3,229.6,26551,Warning,1969,Impeller Damage
PUMP_0330,Nova-P,Offshore-Platform-A,2.66,60.9,143.0,251.4,14714,Normal,7293,Suction Blockage
PUMP_0714,Titan-X2,Onshore-Terminal-1,2.27,58.7,134.4,240.3,13958,Normal,5541,Seal Failure
PUMP_0636,Titan-X2,CPF-1,9.34,76.3,147.4,242.9,23920,Critical,347,Bearing Failure
PUMP_0669,Titan-X3,Onshore-Terminal-2,2.01,62.3,142.1,243.0,28973,Normal,6975,Normal
PUMP_0516,Atlas-7,Onshore-Terminal-1,2.25,63.9,137.4,237.4,14732,Normal,4950,Seal Failure
PUMP_0711,Titan-X2,Onshore-Terminal-1,4.48,66.4,143.4,248.1,18256,Warning,1693,Lubrication Failure
PUMP_0252,Nova-P,Offshore-Platform-B,3.52,71.1,163.7,225.9,9139,Warning,1721,Discharge Blockage
PUMP_0281,Hydra-500,Onshore-Terminal-1,5.34,70.8,144.3,252.9,15729,Warning,979,Lubrication Failure
PUMP_0353,Hydra-500,CPF-1,2.66,61.2,143.8,247.5,21675,Normal,7692,Corrosion / Wear
PUMP_0786,Nova-P,Offshore-Platform-B,4.08,65.8,128.1,219.0,24253,Warning,1122,Suction Blockage
PUMP_0451,Titan-X3,CPF-1,4.47,60.5,144.3,256.1,1889,Warning,975,Valve Malfunction
PUMP_0257,Titan-X2,CPF-1,6.13,80.3,143.2,244.2,29699,Warning,2057,Bearing Failure
PUMP_0699,Atlas-7,Onshore-Terminal-2,2.83,61.0,134.9,230.1,753,Normal,3979,Suction Blockage
PUMP_0464,Nova-P,Offshore-Platform-A,2.99,60.7,142.1,242.4,22277,Normal,6102,Suction Blockage
PUMP_0387,Atlas-7,Onshore-Terminal-2,2.57,61.5,149.8,240.6,29797,Normal,7259,Normal
PUMP_0201,Hydra-500,Offshore-Platform-B,1.84,60.1,140.5,248.8,23935,Normal,8150,Normal
PUMP_0877,Nova-P,Offshore-Platform-A,1.66,63.0,148.3,250.8,5982,Normal,9000,Suction Blockage
PUMP_0168,Atlas-7,Onshore-Terminal-1,4.35,76.9,175.1,210.0,29596,Critical,358,Discharge Blockage
PUMP_0158,Nova-P,Onshore-Terminal-1,4.0,111.8,141.7,238.1,11770,Critical,387,Overheating
PUMP_0617,Hydra-500,Offshore-Platform-B,2.26,55.0,144.4,251.0,12160,Normal,6343,Normal
PUMP_0886,Titan-X2,Offshore-Platform-A,3.29,83.6,125.4,214.5,16434,Warning,2031,Motor Failure
PUMP_0262,Atlas-7,Offshore-Platform-B,2.67,78.3,141.6,241.9,5096,Normal,4240,Overheating
PUMP_0735,Hydra-500,Offshore-Platform-B,5.13,59.5,143.0,251.2,11085,Normal,2883,Rotor Imbalance
PUMP_0345,Titan-X3,Onshore-Terminal-2,2.04,64.2,147.9,253.9,17425,Normal,8351,Normal
PUMP_0780,Titan-X3,Offshore-Platform-B,2.68,61.7,136.7,243.1,25315,Normal,5286,Seal Failure
PUMP_0587,Titan-X2,CPF-1,4.2,63.7,140.0,240.6,6651,Warning,2093,Corrosion / Wear
PUMP_0654,Titan-X3,Onshore-Terminal-1,2.98,61.0,149.2,252.2,6931,Normal,6264,Normal
PUMP_0613,Titan-X2,Onshore-Terminal-1,2.19,66.3,141.6,250.7,17815,Normal,9000,Normal
PUMP_0714,Titan-X2,Onshore-Terminal-1,4.23,69.3,141.3,244.9,12053,Normal,4240,Lubrication Failure
PUMP_0308,Nova-P,Onshore-Terminal-1,2.02,65.2,141.7,237.5,23685,Normal,8443,Cavitation
PUMP_0706,Nova-P,Onshore-Terminal-2,2.99,52.8,144.6,254.1,5400,Normal,7139,Normal
PUMP_0334,Titan-X3,Onshore-Terminal-1,5.25,65.0,129.3,211.7,10741,Warning,894,Cavitation
PUMP_0708,Nova-P,Offshore-Platform-B,1.97,57.8,145.6,250.2,8247,Normal,8073,Normal
PUMP_0282,Nova-P,Onshore-Terminal-2,5.49,59.5,132.6,229.2,14417,Critical,400,Corrosion / Wear
PUMP_0471,Titan-X2,Onshore-Terminal-2,3.83,68.5,170.0,211.5,27048,Critical,358,Discharge Blockage
PUMP_0342,Hydra-500,Onshore-Terminal-1,4.83,60.3,144.4,255.7,1458,Normal,4108,Shaft Misalignment
PUMP_0304,Titan-X3,Onshore-Terminal-1,2.09,58.9,146.3,243.9,12753,Normal,8907,Normal
PUMP_0776,Titan-X3,Onshore-Terminal-2,4.48,70.8,173.6,211.8,1353,Critical,336,Discharge Blockage
PUMP_0395,Titan-X2,Onshore-Terminal-2,3.15,103.1,145.0,239.8,7930,Warning,796,Overheating
PUMP_0801,Atlas-7,Offshore-Platform-A,6.69,63.8,137.5,235.1,22721,Warning,1472,Coupling Failure
PUMP_0860,Titan-X3,Offshore-Platform-B,3.39,63.6,147.1,249.6,4010,Normal,6043,Bearing Failure
PUMP_0364,Titan-X3,Onshore-Terminal-2,7.0,63.6,130.9,235.9,818,Critical,347,Coupling Failure
PUMP_0182,Atlas-7,Onshore-Terminal-2,3.43,60.0,142.7,246.1,4605,Normal,8139,Shaft Misalignment
PUMP_0833,Nova-P,Onshore-Terminal-1,2.07,55.1,146.9,253.7,26862,Normal,8306,Normal
PUMP_0053,Hydra-500,Onshore-Terminal-1,3.24,65.2,155.3,231.5,22245,Normal,2758,Discharge Blockage
PUMP_0513,Titan-X3,Offshore-Platform-A,2.0,56.1,146.4,245.6,16180,Normal,7683,Normal
PUMP_0782,Titan-X2,CPF-1,3.27,56.9,148.6,242.9,14682,Normal,6346,Cavitation
PUMP_0288,Nova-P,Offshore-Platform-B,3.68,63.1,146.1,252.0,27838,Normal,4386,Lubrication Failure
PUMP_0871,Nova-P,Offshore-Platform-A,6.69,65.1,134.0,232.8,27748,Warning,1104,Coupling Failure
PUMP_0088,Hydra-500,Offshore-Platform-A,3.16,64.0,159.4,218.8,12106,Warning,1156,Discharge Blockage
PUMP_0631,Titan-X2,CPF-1,3.97,60.5,142.9,226.2,11750,Warning,2083,Cavitation
PUMP_0302,Titan-X3,Offshore-Platform-B,2.81,83.4,132.5,227.1,4464,Normal,2820,Motor Failure
PUMP_0698,Nova-P,Onshore-Terminal-1,2.33,58.4,145.4,249.3,16608,Normal,8318,Normal
PUMP_0187,Atlas-7,Onshore-Terminal-2,3.75,64.0,127.7,210.4,6346,Critical,569,Cavitation
PUMP_0262,Atlas-7,Offshore-Platform-B,2.82,63.6,143.1,241.2,19872,Normal,8054,Normal
PUMP_0261,Titan-X2,Offshore-Platform-B,4.75,67.9,128.3,217.5,26388,Warning,964,Cavitation
PUMP_0703,Atlas-7,Onshore-Terminal-2,2.93,61.8,139.1,241.6,13331,Normal,4927,Impeller Damage
PUMP_0536,Atlas-7,CPF-1,2.46,57.6,143.9,246.2,26148,Normal,8210,Normal
PUMP_0253,Atlas-7,Offshore-Platform-B,2.31,58.6,138.0,258.1,16702,Normal,6776,Normal
PUMP_0300,Atlas-7,Onshore-Terminal-1,6.77,73.3,147.9,250.8,19683,Warning,1236,Shaft Misalignment
PUMP_0332,Hydra-500,Onshore-Terminal-1,3.68,58.0,127.3,236.5,25301,Warning,2390,Cavitation
PUMP_0305,Nova-P,Onshore-Terminal-1,3.1,56.7,141.9,246.5,16863,Normal,6085,Coupling Failure
PUMP_0416,Titan-X2,Offshore-Platform-A,6.22,66.6,143.8,246.5,13106,Warning,2600,Shaft Misalignment
PUMP_0265,Titan-X3,Offshore-Platform-B,2.04,57.9,147.9,249.2,19692,Normal,7525,Normal
PUMP_0302,Titan-X3,Offshore-Platform-B,2.41,91.7,123.2,208.2,19576,Warning,921,Motor Failure
PUMP_0612,Nova-P,Offshore-Platform-A,2.15,60.5,147.5,255.3,6458,Normal,7432,Normal
PUMP_0894,Titan-X3,Offshore-Platform-A,3.35,62.9,123.2,224.6,5531,Warning,1326,Seal Failure
PUMP_0325,Titan-X3,Offshore-Platform-B,8.41,61.5,132.9,239.1,22277,Critical,88,Coupling Failure
PUMP_0043,Titan-X2,Onshore-Terminal-2,6.05,71.2,147.1,243.0,11792,Warning,2454,Bearing Failure
PUMP_0312,Titan-X2,Onshore-Terminal-1,4.92,69.5,144.5,252.1,6394,Normal,3683,Bearing Failure
PUMP_0197,Hydra-500,Onshore-Terminal-2,2.56,62.6,140.6,239.9,16076,Normal,4646,Seal Failure
PUMP_0384,Hydra-500,Onshore-Terminal-2,1.84,59.6,143.9,253.6,7459,Normal,7435,Normal
PUMP_0395,Titan-X2,Onshore-Terminal-2,3.89,69.3,131.2,225.0,18413,Warning,2299,Suction Blockage
PUMP_0154,Hydra-500,Onshore-Terminal-2,3.95,62.8,127.8,215.2,26934,Warning,1550,Suction Blockage
PUMP_0180,Nova-P,Onshore-Terminal-2,2.15,61.2,142.7,256.5,25275,Normal,9000,Normal
PUMP_0509,Hydra-500,CPF-1,3.79,98.9,143.1,245.3,18023,Warning,802,Overheating
PUMP_0821,Atlas-7,CPF-1,2.13,62.8,144.7,253.3,12288,Normal,7833,Normal
PUMP_0337,Titan-X3,CPF-1,4.19,101.0,118.0,193.8,18219,Critical,152,Motor Failure
PUMP_0767,Titan-X2,Onshore-Terminal-1,1.92,57.7,143.3,255.7,12885,Normal,7795,Normal
PUMP_0353,Hydra-500,CPF-1,7.33,60.3,148.6,245.1,9787,Warning,2292,Rotor Imbalance
PUMP_0737,Titan-X2,CPF-1,1.75,58.5,142.7,249.9,9349,Normal,6969,Normal
PUMP_0404,Titan-X3,Onshore-Terminal-2,2.72,62.6,149.3,249.7,6197,Normal,6139,Normal
PUMP_0486,Hydra-500,Offshore-Platform-A,2.84,58.4,143.9,243.8,11205,Normal,7456,Coupling Failure
PUMP_0464,Nova-P,Offshore-Platform-A,2.41,58.6,139.2,239.2,8904,Normal,3486,Seal Failure
PUMP_0178,Atlas-7,CPF-1,3.59,59.8,153.1,249.0,2178,Warning,2378,Valve Malfunction
PUMP_0423,Titan-X2,Offshore-Platform-B,7.42,59.9,133.7,239.2,16323,Warning,875,Coupling Failure
PUMP_0489,Titan-X2,Onshore-Terminal-2,5.53,72.5,145.7,251.8,26834,Warning,1944,Bearing Failure
PUMP_0704,Atlas-7,Offshore-Platform-A,3.27,58.0,136.1,231.7,6419,Normal,2605,Cavitation
PUMP_0432,Titan-X2,Onshore-Terminal-1,5.28,64.7,148.2,249.3,22364,Normal,3843,Rotor Imbalance
PUMP_0302,Titan-X3,Offshore-Platform-B,7.34,63.1,145.9,252.7,1784,Warning,1426,Rotor Imbalance
PUMP_0206,Hydra-500,CPF-1,8.86,81.5,144.1,241.5,23880,Critical,434,Bearing Failure
